name,smiles,Tox-score,SAscore
TCM024045,C=C[C@@H](C1=CC(=O)C(OC)=CC1=O)c1ccccc1,0.5732205557664486,0.1128714667204883
TCM024054,COc1cc(O)c(C(=O)c2ccccc2)cc1O,0.5617727308904928,0.44079266708070575
TCM024055,COc1cc2oc(=O)cc(-c3ccccc3)c2cc1O,0.552574183627623,0.38717497806732076
TCM024056,COc1cc2oc(C)c(-c3ccccc3)c2cc1O,0.5025247936779463,0.3649125068211946
TCM024062,C=C[C@@H](C1=C[C@@H](OC)C(OC)=C[C@H]1OC)c1ccccc1O,0.4932219592413808,0.03328753174493854
TCM024069,CC1(C)O[C@@](C)(OC2=C(c3ccc(O)c(O)c3)Oc3cc(O)cc(O)c3[C@H]2O)[C@](C)(O)[C@](C)(O)[C@@]1(C)O,0.5085503044331375,0.02103416704501537
TCM024082,Nc1ncnc2[nH]cnc12,0.46548063800989603,0.17463722914042004
TCM024104,CCCCCCCCCCCCCCCCCCC/C=C/C(=O)c1ccc(O)c(OC)c1,0.4909684004793594,0.2707909755989732
TCM024105,CCCCC(=O)/C=C/C=C/Cc1ccc(O)c(OC)c1,0.4923792986145821,0.21992733050471466
TCM024106,CCCCC[C@@H](O)CC(=O)/C=C/c1ccc(O)c(OC)c1,0.46673844933919295,0.18175912612744338
TCM024108,COc1cc(CCOC(C)=O)ccc1O,0.4673386342201193,0.43828486009468015
TCM024113,COc1cc(CCC=O)cc(OC)c1O,0.5243303891285296,0.3207034034720006
TCM024117,CCCCC/C=C/[C@H](CCc1ccc(O)cc1)OC(C)=O,0.4725007079680469,0.1715734054576189
TCM024124,C=Cc1cc(OC)c(O)c(OC)c1,0.6306158563457613,0.354088293323949
TCM024127,COc1cc(CC/C=C/C=O)ccc1O,0.4814630262941719,0.26419603672833436
TCM024130,CCCCCCCC[C@]1(O)CCC[C@H](c2ccc(O)c(OC)c2)O1,0.3857991772092975,0.0954577526865551
TCM024131,CCC/C=C/[C@@H](O)CC(=O)CCc1ccc(O)c(OC)c1,0.42331013349060426,0.15057776702685524
TCM024141,CCCCC/C=C/[C@@H](C=O)CCc1ccc(O)cc1,0.47102223137972465,0.13555780253521185
TCM024169,CCCCCCCCC[C@@H](O)C[C@@H](O)CCc1ccc(O)c(OC)c1,0.46758791406645206,0.15046231214254355
TCM024173,CCCCCCCCCCCC(=O)CC(=O)CCc1ccc(O)c(OC)c1,0.47154863606396524,0.2909044031708764
TCM024179,CCCCC/C(C)=C/CC/C(C)=C\[C@@H]1O[C@H](C)C[C@@H](CCc2ccc(O)c(OC)c2)O1,0.36356857399386433,0.0556003925301961
TCM024182,CCCCC[C@@H]1C[C@@H](CCc2ccc(O)c(OC)c2)O[C@@](C)(OC)O1,0.4273223642518323,0.07313695103405118
TCM024191,C=C(C)[C@@H](CO)CC=C(C)C,0.7734938314557689,0.08538350827965464
TCM024194,CCCCC1CCC1,0.6840897693050491,0.5060943793976778
TCM024213,C[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@@H](O)C(C)(C)[C@H]5CC[C@]43C)[C@@H]2[C@]1(C)O,0.3756933541003248,0.017523130898144005
TCM024238,C=C/C=C/C=C/CCCCC,0.8083396035855684,0.17206666515504462
TCM024240,Nc1ccc(N)cc1,0.8015479317867132,0.5126179673658116
TCM024244,CCC(=O)c1ccc(C)cc1C,0.5892258040579716,0.5106612763037912
TCM024248,Nc1nc2ccccc2[nH]1,0.5156642668207996,0.4094843332838291
TCM024250,Oc1ccc2[nH]ccc2c1,0.5856995798159566,0.33915015400542314
TCM024257,Cc1nc2ccccc2o1,0.5544329426065826,0.45083685836845566
TCM024259,C=CCOC(=O)COc1ccccc1,0.5799950606593941,0.4850884433579883
TCM024260,CCCc1ccccc1O,0.5541807810572291,0.5662165326978895
TCM024264,Cc1cc(O)ccc1C(C)C,0.5173633885936653,0.4479569426998863
TCM024267,Cc1ccc(C)c2occc12,0.6012154058314517,0.3202668153695019
TCM024270,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O[C@@H]4O[C@H](C(=O)O)[C@]5(O)[C@@H]([C@H]6CNCN6)C=C[C@@]4(O)[C@@H]5O)cc3o2)cc1,0.33168981783293716,0.007715321585901464
TCM024272,CC(C)C1=CCC(CO)=CC1,0.6193391959055612,0.0840783236523778
TCM024273,CC(C)[C@@]12CC[C@H](C)[C@@H]1C2,0.608828713765211,0.044338760867697
TCM024275,CCC#CC(=C=C(CC)CCC)CC,0.7281298422176777,0.05687418200906161
TCM024280,CC1(C)[C@@H]2C[C@H]1CC[C@@]21CO1,0.6668094286395125,0.01896452533717516
TCM024281,COc1c(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@H]2O)cc2oc(-c3ccc(OCCc4ccc(N)[nH]4)cc3)cc(=O)c2c1O,0.30218221730007294,0.0342061228394879
TCM024286,CC(=O)Oc1ccc(C)cc1,0.5340537216015071,0.6806535259564278
TCM024340,CCC/C=C/C#CCCCCCCCCC,0.7126976663501078,0.2124412897177778
TCM024344,COc1cc2c(cc1OC)[C@@H]1[C@@H](OC)c3ccc(OC)c(OC)c3CN1CC2,0.30671166668136973,0.0953040165469158
TCM024354,C[C@@H]1CCc2cc3c(cc2C(=O)Cc2ccc4c(c2C1)OCO4)OCO3,0.4880649620006791,0.07481469960988509
TCM024357,CO[C@H]1C=C2Cc3occ(C)c3C(=O)[C@H]2[C@H](C)C1,0.5409947659586196,0.02657647235712361
TCM024365,CC1=CO[C@H]2C/C(C)=C/CC/C(C)=C\C(=O)[C@@H]12,0.6867891520565801,0.027263183746964705
TCM024373,CC1=C2C3=C(C(=O)C[C@@H](C)C3)[C@@H](C)C[C@@]2(O)OC1=O,0.5867901082397371,0.03202861126576094
TCM024377,C=C1Cc2occ(C)c2C(=O)C[C@H](C)C[C@@H]2O[C@@H]12,0.5530678018552068,0.022088893992266604
TCM024382,C=C1/C=C/[C@H](OC)[C@@H](C)CC(=O)c2c(C)coc2C1,0.5702222847705677,0.02279102309061104
TCM024384,COc1cc(/C=C/C(O)=C/C(=O)C[C@@H](O)c2ccc(O)c(OC)c2)ccc1O,0.4058780576843376,0.11870374807941655
TCM024391,O=C(/C=C/c1ccc(O)cc1)C[C@@H](O)CC(=O)c1ccc(O)cc1,0.47526150414725254,0.17377507127970418
TCM024397,C=C1C=C[C@@H]([C@H](C)CC(=O)C=C(C)C)CC1,0.604115484772512,0.03833098551865176
TCM024398,COc1ccc(CCC2=CC(=O)C[C@@H](c3ccc(OC)c(O)c3)O2)cc1O,0.4117967879089867,0.1162443762876842
TCM024400,CC(C)=C1C[C@H]2C(=C(C)CC1=O)CC[C@H]2O,0.5524226021824756,0.0412560499541662
TCM024404,CC(=O)/C=C/c1ccc(CO)o1,0.6424676091162812,0.22784210757300313
TCM024405,CC(C)C1=Cc2ccc3c(c2C(=O)C1=O)C=CCC3(C)C,0.4837626299748028,0.10236889570790715
TCM024415,C[C@@]1(O)CCCc2c1ccc1c2C(=O)C(=O)C2=C1OC[C@@H]2CO,0.4412539703194977,0.045472334371756865
TCM024420,NC(=O)[C@@H](O)Cc1ccc(O)c(O)c1,0.36227183389890577,0.1710064631693473
TCM024430,COCc1ccc(C=O)[nH]1,0.4586778946361032,0.1358211856219979
TCM024437,CC1=C(O)C(=O)c2c(ccc3c(C)cccc23)C1=O,0.5282851354786693,0.2641008114135165
TCM024446,CNCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,0.36192416845486713,0.23495764824653423
TCM024452,O=C(/C=C/c1ccc(O)c2c1C=Cc1cc(O)c(O)cc1O2)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O,0.4870633333524283,0.07032677802730589
TCM024457,Cc1cccc2c1CC=C1C(=O)c3ccoc3C(=O)[C@@H]12,0.46637603110683545,0.07043853328726903
TCM024470,C[C@@H]1COC2=C1C(=O)C(O)=C1C2=CC(=O)C2=C1CCCC2(C)C,0.49264762429889203,0.04339400189182904
TCM024474,C[C@H](CO)C1=C(O)C(=O)c2c(ccc3c2CCCC3(C)C)C1=O,0.39976186604834824,0.08603800437932355
TCM024476,Cc1nc2c(o1)c1c3c(ccc1c1occ(C)c21)C(C)(C)CCC3,0.39353546914066034,0.10758254870772326
TCM024478,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](C)C1=C(O)C(=O)c2c(ccc3c(C)cccc23)C1=O,0.3685895646413273,0.08912443868221147
TCM024481,CCCCCCCCCCCCCCCC(=O)Oc1c(C(C)C)cc2ccc3c(c2c1O)C(=O)CCC3(C)C,0.32069777925817594,0.14391991114897723
TCM024483,OCc1ccc(O)c(O)c1,0.5635754834337926,0.413876642143896
TCM024488,CC(C)C1=Cc2ccc3c4c([nH]c(c24)C1=O)C(=O)CC3(C)C,0.4045647593332476,0.08248824249310029
TCM024489,O=C(/C=C/c1ccc(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O,0.3939577390468335,0.044161869406254654
TCM024490,Cc1cccc2c1ccc1c(=O)c3c(oc12)C(=O)OC[C@H]3C,0.5486384810716654,0.12258294561935605
TCM024493,Cc1nc2c(o1)c1c(c3ccc4c(c32)CCCC4(C)C)OC[C@H]1C,0.41103947070568714,0.06105896229419864
TCM024495,O=C(O[C@H](Cc1ccc(O)c(O)c1)C(=O)O)[C@H](O)Cc1ccc(O)c(O)c1,0.44593327633595425,0.10418035675280826
TCM024501,O=C(O)[C@@H]1Cc2ccc(O)c3c2C(=Cc2ccc(O)c(O)c2O3)C1=O,0.4862910670753536,0.06696639580637034
TCM024505,CC(=O)OC[C@H](C)CC(=O)c1ccc2c(C)cccc2c1O,0.39966893183190466,0.1737256468165721
TCM024506,COc1cc(-c2oc3c(OC)cc(CCCO)cc3c2C=O)ccc1O,0.41509785742665695,0.19788001834880656
TCM024507,CC(C)c1cc2c(cc1O)[C@@]1(C)CCCC(C)(C)[C@@H]1CC2=O,0.4049267982212681,0.07916135841598917
TCM024517,Cc1cccc2c3c(ccc12)C(O)=C([C@@H](C)CO)C(=O)C3=O,0.43815650566574127,0.122743372572331
TCM024542,C=C1C[C@]23C[C@H]1[C@H](O)C[C@H]2[C@@]12CC=C[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O,0.49598572052359385,0.0032602441242263374
TCM024549,OC[C@@H]1O[C@H](OC[C@H]2O[C@@H](OCc3ccccc3)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@H]1O,0.5189998575003837,0.044997546403676376
TCM024556,C=C1C[C@]23C[C@H]1[C@H](O)C[C@H]2C1=C[C@@H]2C[C@@](C)(C(=O)O2)[C@H]1[C@@H]3C(=O)O,0.5567688004919231,0.002936552702016751
TCM024571,C=C1C[C@]23C[C@H]1CC[C@H]2[C@]12OC(=O)[C@](C)(CC[C@H]1O)[C@H]2[C@@H]3C(=O)O,0.5505670752161268,0.00467091612192491
TCM024585,COC(=O)/C(=C/c1ccc(O)c(O)c1)Oc1cc(/C=C/C(=O)O[C@H](Cc2ccc(O)c(O)c2)C(=O)O)ccc1O,0.5178169539357056,0.0850135615034046
TCM024589,O=C(/C=C/c1ccc2c(c1)O[C@H](C(=O)O)[C@H](c1ccc(O)c(O)c1)O2)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O,0.36100821077489864,0.05732828196984744
TCM024632,C[C@H]([C@H](O)CCC(C)(C)O)[C@H]1CC[C@@]2(O)[C@@H]3CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C,0.3974841164981946,0.016807599069156933
TCM024644,CC(C)[C@@H]1NC(=O)CNC(=O)[C@H](C)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](C)NC1=O,0.39320173141597586,0.03267360804165493
TCM024661,C[C@@H]1[C@@H](O)C(=O)[C@H]2C(C)(C)CCC[C@]2(C)[C@@]12CC[C@@]1(C=COC1)O2,0.5325213364774305,0.0070674564906672895
TCM024665,CC1=C(CCc2ccoc2)[C@@]2(C)CCCC(C)(C)C2=C(O)C1=O,0.46241656026882694,0.060347735502664486
TCM024681,CCCC#CC#CCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0.5329886027253224,0.041078465755904035
TCM024689,O=C1C2=C(O[C@]3(C2)OC[C@@H](O)[C@@H](O)[C@@H]3O)[C@@](O)([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(=O)/C1=C(O)/C=C/c1ccc(O)cc1,0.48005838969173426,0.00809508240566487
TCM024704,O=C(N[C@H](COC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1)Cc1ccccc1)c1ccccc1,0.3188183362662017,0.17267480806517344
TCM024707,C=C(C(C)=O)[C@@H](CCC(C)=O)CC1=C(C)C(=O)CC1=O,0.6389897695915073,0.06280451370757241
TCM024708,CC(=O)OCC1=C2C/C=C(/C)[C@@H](O)C[C@@H](OC(C)=O)/C(C)=C/[C@H]2OC1=O,0.5190700892420217,0.021919594709193645
TCM024712,CO[C@@]1(O)CCCC(O)(O)C1(O)O,0.5910849766630902,0.04184545075424635
TCM024715,C=C1C(=O)O[C@H]2[C@H]1CC[C@@](C)(O)C1=CC=C(C)[C@H]12,0.5716212346766509,0.026837729133776234
TCM024726,O=C(O)/C=C/c1ccccc1O,0.671878997257288,0.40274710037650024
TCM024741,CC1(C)O[C@H]2c3ccc(O)cc3OC[C@@]2(Cc2ccc(O)c(O)c2)O1,0.4726859889285515,0.06151169752880235
TCM024744,Oc1ccc2c(c1)OCC(Cc1ccc(O)c(O)c1)=C2,0.5106627043141696,0.19521411337068564
TCM024746,CCO[C@@H]1[C@@]23C=CC(=O)C=C2OC[C@]1(O)Cc1cc(O)c(O)cc13,0.4756849100416913,0.008620201988081822
TCM024753,COOC#CC#CC#CC#CC#CC#CC#CC#CC#C[C@]12CCC[C@]3(CO[C@@H]1O)[C@H]1Cc4occc4[C@H](C)[C@@H]1CC[C@H]32,0.4033433691621333,0.002697739384097936
TCM024759,COC(=O)[C@@H]1CCC[C@]23[C@H]1CC[C@H]1[C@@H](C)c4ccoc4[C@H](O[C@@H]2C)[C@@]13O,0.4479984347843861,0.01091178175761001
TCM024763,COC(=O)C1(C(=O)OC)CCC[C@]2(C=O)[C@H]3Cc4occc4[C@H](C)[C@@H]3CC[C@@H]12,0.41962845690205663,0.02439248265942467
TCM024764,COc1cc(O)ccc1C(=O)O,0.5358913124886147,0.5071534992214481
TCM024765,COC1(OC)COc2cc(O)ccc2-c2cc(O)c(O)cc2C1,0.5059910990869468,0.1380686247770033
TCM024766,O=C1COc2cc(O)ccc2-c2cc(O)c(O)cc2C1,0.5844218972815197,0.19488224951773633
TCM024775,O=C1c2ccc(O)cc2OC[C@]1(O)Cc1ccc(O)c(O)c1,0.5028800502584059,0.10809250225060653
TCM024778,COc1cc(O)c2c(c1C)O[C@@H](c1ccc(O)cc1)CC2,0.4402699594354454,0.1496463073792394
TCM024793,COc1cc2oc3c(C)c(=O)cc4oc(-c5ccccc5)cc(c2c2c1C=C[C@@H](c1ccccc1)O2)c43,0.4799962545449611,0.07603090321039112
TCM024796,c1ccc(C[C@H]2COc3ccccc3C2)cc1,0.4681199406960008,0.28572504581028224
TCM024811,COc1cc2c(cc1OC)[C@@]13CCN4C/C(=C/CO)[C@H](C[C@H]41)[C@H]1CCC(=O)N2[C@H]13,0.3420983024472437,0.009978592402192765
TCM024818,O=C1C[C@H]2OCC=C3CN4CC[C@@]56c7ccccc7N1[C@@H]5[C@@H]2[C@H]3C[C@]46O,0.5303106106368908,0.006315725039713134
TCM024821,CN1CC[C@@]23C(=O)C[C@@H]4C(=CCO[C@@H]5CC(=O)N(c6c(O)cccc62)[C@@H]3[C@H]45)C1,0.3933121811763125,0.0035397864258262294
TCM024826,COC(=O)c1c(O)ccc(O)c1C#Cc1ccccc1O,0.5681536909562319,0.20641798583540838
TCM024830,CC(=O)OC[C@H]1O[C@@H](Oc2ccccc2COC(=O)c2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O,0.4137327521935532,0.08808582715847747
TCM024868,Nc1nc2ncc(CN(C=O)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)nc2c(=O)[nH]1,0.43391903973659435,0.09101691970506515
TCM024871,CN1c2c(nc(N)[nH]c2=O)NC[C@@H]1CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,0.401979428526072,0.07341791521463245
TCM024874,CC1(C)COC(=O)[C@@H]1O,0.6189494066415847,0.07164781528878075
TCM024877,COc1ccc(-c2oc3cc(O[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)C=O)cc(O)c3c(=O)c2O)cc1O,0.4910742422921116,0.04290063474318833
TCM024879,CC(C)(CO)[C@H](O)C(=O)O,0.6312694882928994,0.12167037375811171
TCM024881,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)O,0.40538409172960904,0.1670145664022774
TCM024892,CCCCCC1=CCC(=O)O1,0.6092655027529869,0.14124155321562487
TCM024893,CCCCc1cc(O)ccc1C,0.5786883545863104,0.46550693952577726
TCM024903,C=CC[C@H](S[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)N(C)OS(=O)(=O)O,0.490619936303373,0.020351886381051894
TCM024905,S=C=NCCc1ccccc1,0.6139753978744062,0.27566919480201824
TCM024906,O=[SH](=O)OO/N=C(/Cc1ccc(O)cc1)S[C@@H]1C[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,0.3897546003742684,0.018560284418998985
TCM024928,CC(C)=CCC/C(C)=C/Cc1cc2ccc(=O)oc2cc1O,0.552353300147248,0.1843714507336008
TCM024938,O=C(O)c1c(O)ccc2ccc(=O)oc12,0.504796673721029,0.258000945168404
TCM024941,CC(C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1Oc2ccc3ccc(=O)oc3c2[C@H]1O,0.42793824905291916,0.02847348623729459
TCM024952,CC(C)(O)[C@@](C)(Cc1c(O)ccc2ccc(=O)oc12)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0.4462165873248967,0.03127948769745158
TCM024955,CC(=O)O[C@@]1(C)CC[C@@]2(C)[C@H](C1)C(=O)C[C@H]1[C@@H]3CC[C@@H]4[C@@H](CN5C[C@@H](C)CC[C@@]5(C)[C@@]4(C)O)[C@@H]3C[C@@H]12,0.3875554880247653,0.011037103240377317
TCM024957,CC(=O)O[C@H]1CC[C@@]2(C)[C@H](C1)[C@H](O)C[C@H]1[C@@H]3CC[C@H]([C@@H](C)[C@@H]4[C@H](O)C[C@@H](C)CN4C)C(C)=C3C[C@@H]12,0.38543493047892063,0.013543870380563114
TCM024998,CCCCCCCCCCCCCCCC(=O)OC/C=C/c1ccc(O)c(OC)c1,0.5117806532672384,0.2794566709037011
TCM025025,CCNC[C@@H](c1ccc(O)c(O)c1)[C@@H](OC(=O)/C=C/c1cc(O)c(O)cc1/C=C/c1cc(O)c(O)cc1CCO)C(=O)O,0.35676938306778594,0.042706465299205756
TCM025034,C[C@H]1CC[C@@]2(C)[C@H](C)[C@@H]3CC[C@H]4[C@@H]5CC(=O)[C@H]6C[C@@H](O[C@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)CC[C@]6(C)[C@H]5C[C@H]4[C@@H]3CN2C1,0.4145124584145677,0.009966159928785186
TCM025042,C[C@H]1CC[C@@]2(C)N(C1)C[C@@H]1[C@H](CC[C@H]3[C@@H]4CC(=O)[C@H]5C[C@@H](O)CC[C@]5(C)[C@H]4C[C@H]31)[C@]2(C)O,0.44121036077728765,0.014018115405062837
TCM025060,COc1cc(O)cc2c1/C(=C/c1ccc(O)cc1)C(=O)O2,0.5533140924000303,0.21977217683414604
TCM025062,CC1(C)c2ccc3c(c2CC[C@H]1O)CC[C@@]1(C)[C@@H]2C[C@](C)(CO)CC[C@]2(C)CC[C@]31C,0.43028789088582153,0.024312226138267924
TCM025064,CO[C@]1(C)CC[C@]2(C)CC[C@]3(C)C4=C(CC[C@@]3(C)[C@@H]2C1)[C@@]1(C)CC[C@@H](O)C(C)(C)[C@@H]1CC4=O,0.44398770995686654,0.01840512391540369
TCM025082,c1ccc2c(c1)-c1cccc3cccc-2c13,0.8440136898465158,0.5623237225792935
TCM025091,O=C(O)/C=C/c1ccc(Oc2c(O)cc3c(c2O)C(=O)C[C@H](c2ccc(O)c(O)c2)O3)cc1,0.510315755183519,0.10402524090370516
TCM025104,CC1=CC(=O)CC(C)(C)[C@@]1(O)/C=C/[C@@H](C)O[C@@H]1O[C@H](CO[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,0.4654687603416445,0.014391041102352231
TCM025149,C=C([C@H](CC=C(C)C)O/C=C(/C)C(C)=O)[C@H]1[C@H](OC(C)=O)C(=O)[C@@]2(C)O[C@H]2[C@@H]1OC(C)=O,0.5339420903453833,0.017271339445031366
TCM025151,C=C([C@@H]1CC(=O)[C@]2(C)O[C@@H]2C1)[C@H](CC=C(C)C)OC(=O)/C(C)=C/C,0.5636929981859344,0.024230014480373402
TCM025153,C=C1[C@H](OC(=O)/C=C(\C)CC)C[C@@H](C(C)C)[C@H]2/C(=C\C)C(=O)C[C@@H]12,0.49327925128197275,0.02346439579602552
TCM025154,CC[C@H]1[C@@H]2C(=O)N(/C(=C\C(=O)O)[C@@H]3C[C@H](C)C(=O)O3)CCC[C@H]2O[C@]12C=C(C)C(=O)O2,0.4461495307790131,0.009482054308903374
TCM025159,O=C(/C=C/c1cc(O)c(O)cc1/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1cc(O)c(O)c(O)c1)C(=O)O,0.522589471193253,0.08167336357535722
TCM025166,Cc1cc(O)cc2c1O[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C=C2,0.5136421176249935,0.055103723584702564
TCM025173,CC[C@@H]1[C@H]2CCCCN3[C@H]([C@@H]4C[C@H](C)C(=O)O4)C[C@@H]([C@@H]4[C@H](C)C(=O)O[C@@H]41)[C@@H]23,0.4447980835806238,0.015318693168274444
TCM025179,COC1=CC(=O)C2=C(C1=O)c1cc(C)c(O)cc1CC2,0.47472051960199824,0.1671473647942066
TCM025181,O=C(/C=C/c1cc(O)c(O)c2c1C=C(c1cc(O)c(O)cc1CCCO)CC2)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O,0.37535325020521076,0.0565099641532142
TCM025183,CC[C@H]1[C@H]2[C@@H](CCCN3C([C@@H]4C[C@H](C)C(=O)O4)=CC(=O)[C@@]23O)O[C@]12C=C(C)C(=O)O2,0.4722949039192397,0.007350911297362688
TCM025188,CC[C@H]1[C@@H]2[C@@H]3CCC(=O)N3CCC[C@H]2O[C@]12C=C(C)C(=O)O2,0.47578427480600466,0.015086739836033359
TCM025189,C[C@H]1C[C@@H]([C@@H]2CC[C@]34O[C@H](CC[C@@]35CC(=O)[C@H](C)O5)CN24)OC1=O,0.4677483814310742,0.003175802993185885
TCM025197,COc1cc(OC)cc([C@@H](O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)c2ccccc2)c1,0.38357999432250034,0.05376549943122917
TCM025199,COc1ccc(CCc2cc(O)c(C)c(O)c2)cc1,0.5316272299031488,0.39353290310218797
TCM025209,COc1ccc(CCc2c(C)c(O)cc(O)c2C)c(OC)c1,0.5257113538362015,0.27307543498477094
TCM025211,C[C@H]1C[C@@](C)([C@@H]2CC[C@@H]3N2CCCC[C@]32OC(=O)[C@H](C)[C@H]2O)OC1=O,0.47574292846513533,0.012521103552361766
TCM025221,CC[C@H]1[C@@H]2c3ccc([C@@H]4C[C@H](C)C(=O)O4)n3CCC[C@H]2O[C@]12C=C(C)C(=O)O2,0.42315171714927025,0.010535913280261924
TCM025222,CC[C@H]1[C@@H]2[C@@H]3CC[C@@H]([C@@H]4C[C@H](C)C(=O)O4)N3CCC[C@H]2O[C@]12C[C@H](C)C(=O)O2,0.48785134491506843,0.010420060907015053
TCM025236,O=C(/C=C/c1cc(O)c(O)c2ccc(-c3ccc(O)c(O)c3)cc12)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O,0.4457963184159942,0.09712957496892631
TCM025237,Cc1c(O)cc(-c2cc3ccccc3o2)cc1O,0.5619964278754157,0.30362633116169174
TCM025240,COc1cc(-c2cc3c(O)cccc3o2)c(C)c(OC)c1C,0.5648490612073681,0.24039990337726377
TCM025241,COC1=C(C)C(=O)O[C@]12C(=O)C(C)=C1CCCCN3CCC[C@@]132,0.4513740537402363,0.021194108313706682
TCM025242,CC[C@H]1C2=C3N(CCCC2)[C@H]([C@@H]2C[C@H](C)C(=O)O2)CC(=O)[C@]32[C@H](C)C(=O)O[C@H]12,0.46061778493406413,0.011393413789038754
TCM025248,Cc1c(O)cc(CCc2ccccc2O)cc1O,0.5676141160258531,0.31717871713043694
TCM025263,O=C(O)C(=O)c1ccc(OCc2ccc(COc3ccc(C(=O)C(=O)O)cc3)cc2)cc1,0.49244444806995974,0.3781228049201482
TCM025297,CCCC/C=C\CCCCCCCCCc1cc(OC)cc(O)c1O,0.487205676964425,0.25499270078562025
TCM025308,COc1cc2c(c(OC)c1OC)[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1OC2=O,0.4054761142010679,0.056047388739289175
TCM025313,CC[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC)NS(=O)(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H](CO)NC1=O,0.4477946688929883,0.02145416256882575
TCM025319,C[C@@H](O)[C@@H]1NC(=O)[C@@H]2[C@H](Cl)[C@H](Cl)CN2C(=O)[C@H](CO)NC(=O)C[C@H](c2ccccc2)NC(=O)[C@H](CO)NC1=O,0.5162823346748747,0.01515540789145289
TCM025328,COc1cc([C@@H]2C[C@@H]3O[C@@]2(CO)C=CC3=O)cc(OC)c1O,0.4268561531859375,0.023605680848947885
TCM025330,COc1cc([C@@H]2CC(=O)O[C@H]2C)cc(OC)c1O,0.4769431133536653,0.11266669004030336
TCM025331,COc1cc(/C=C2\C[C@H](c3cc(OC)c(O)c(OC)c3)OC2=O)cc(OC)c1O,0.4564967318841375,0.1285669260743217
TCM025337,C[C@]12CC[C@@H]3[C@@]4(C=O)CC[C@H](O)C[C@@]4(O)CC[C@@]3(O)[C@@]1(O)CC[C@@H]2C1=CC(=O)OC1,0.4721209323237625,0.016099727855856203
TCM025344,C=C(C)c1ccc2c(c1)CC[C@@H]1C(C)(C)CCC[C@]21C,0.4598291034082378,0.0953045683746886
TCM025373,CC1(C)C=Cc2cc([C@@H]3CC(=O)c4ccc(O)cc4O3)ccc2O1,0.5727217398472708,0.10600076670476
TCM025395,Cc1cncc2c1CC(=O)N[C@H]2C,0.4534770116544955,0.08067772041621847
TCM025405,C[C@@H]1C[C@@H]([C@@H](O)C(C)(C)O)O[C@H]2C(=O)[C@@]3(C)C4=C(CC[C@]3(C)[C@@H]12)C[C@]12CC[C@H](O1)C(C)(C)[C@H]2CC4,0.4382330033858589,0.0031361728419080134
TCM025410,O=C1CCCCc2ccc(O)c(c2)-c2cc(ccc2O)CC1,0.5867848120737206,0.0444324644398772
TCM025416,OC[C@@]1(O)CO[C@@H](OC[C@H]2O[C@@H](O[C@H]3CCCCc4ccc(O)c(c4)Oc4ccc(cc4)CC3)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H]1O,0.4477360110477413,0.004485365112912837
